0,1,2,3,4,5
0,1985326392,Sun May 31 16:53:22 PDT 2009,NO_QUERY,Futureactress13,"@theBrandiCyrus Brandi I want it! lol, I have to use my moms phone cuz she wont get me one since I am only 13  But yours is to exspensive!"
4,1990740712,Mon Jun 01 05:38:00 PDT 2009,NO_QUERY,daleswaysweets,"@Raynecleoud Yeah, quiet day so got a nice early day! "
0,2209735370,Wed Jun 17 10:44:08 PDT 2009,NO_QUERY,Paperclippe,"@SelanneGirl The page I am looking for does not exist, so says the internets when I try to access the poll.  "
4,1984634388,Sun May 31 15:29:53 PDT 2009,NO_QUERY,statsgirl,@escordato http://twitpic.com/6ct82 - you so look like you belong there! 
0,1835751326,Mon May 18 06:40:33 PDT 2009,NO_QUERY,MissSunTan,"At this point, i know what i have to do and it makes me sad because i didn't think it would come to this. "
0,2176660179,Mon Jun 15 04:26:47 PDT 2009,NO_QUERY,simplystatus,@Kat726 damn  atleast they caught the guy or one of em
4,2044313397,Fri Jun 05 09:10:35 PDT 2009,NO_QUERY,bijouboutique,@JewelsLB we might as well direct deposit our check into their acct 
4,2191580019,Tue Jun 16 05:34:07 PDT 2009,NO_QUERY,SilasSucks,I have just deactivated my Facebook account 
0,1963147541,Fri May 29 12:16:33 PDT 2009,NO_QUERY,ocsjones,"That didn't take long.. A fragment of bone did not heal to the major bone, it is now being reabsorbed by my body, may need fix in future "
4,1792985583,Thu May 14 00:56:45 PDT 2009,NO_QUERY,tempeste,@pird  or revealed even! Too tired to type 
0,1755115864,Sun May 10 08:17:59 PDT 2009,NO_QUERY,FHornChickie,@everhostile I'm so sorry to hear that!  
0,1880250133,Fri May 22 00:35:28 PDT 2009,NO_QUERY,RAPP81,"I was going to have my mandate @magicbeef come home with me, but he decided to go home  Fun @ Nightlife and Cha Cha Cha afterwards though"
0,2045102803,Fri Jun 05 10:14:27 PDT 2009,NO_QUERY,MartyatIZEA,@Indyshaped Why  ?
0,2049995330,Fri Jun 05 17:52:36 PDT 2009,NO_QUERY,iLLWiLL23,@sparksfanclub damn dawg  I want some
4,1827781368,Sun May 17 11:26:04 PDT 2009,NO_QUERY,philhyld,Happy 17th May to all the Norwegians! - In Denmark we celebrate too; that we got rid of u guys 
4,1956601533,Thu May 28 22:14:28 PDT 2009,NO_QUERY,theonekimmy,@brendonuriesays one of the best videos ever!!! Chevy Chase got down!!! 
4,2060631325,Sat Jun 06 19:16:21 PDT 2009,NO_QUERY,justkatelyn,YEA Kelsey's coming over 
4,2069696338,Sun Jun 07 16:21:27 PDT 2009,NO_QUERY,blahpearson,Another compliment on my glasses by a random person 
4,1686390585,Sun May 03 05:13:11 PDT 2009,NO_QUERY,robertomueller,@Nerdsnacks w00t w00t yay  #blogroll
4,2069903853,Sun Jun 07 16:44:32 PDT 2009,NO_QUERY,lisaanguyen,at a bbq 
4,1557959231,Sun Apr 19 06:44:05 PDT 2009,NO_QUERY,mjmetekohy,@bohemianworks I actually got home the race started basically  but went to bed. Just watched it. Now watching a bit Amstel Gold Race
4,2016380174,Wed Jun 03 06:40:35 PDT 2009,NO_QUERY,FBrotherston,@alunthorne I think you overestimate their stupidity 
0,2252918875,Sat Jun 20 07:14:50 PDT 2009,NO_QUERY,mowry2009,"What a  DAY today..tired and felt sleepy  btw, im soooooo addicted to Mafia Wars! "
4,1970477344,Sat May 30 04:01:32 PDT 2009,NO_QUERY,lanadelcarmen,@JoelMadden I LOVE GREENDAY TOO! 
0,2051420586,Fri Jun 05 21:58:54 PDT 2009,NO_QUERY,athousandmyles,"i'm back, twitter! haha. i wasn't able to read the updates yesterday of the people i'm folowing  but this time i will! haha."
4,1693435211,Sun May 03 22:32:23 PDT 2009,NO_QUERY,Blair_Meester,@KIMNB now i want a camilla scandal or something so i can experience it.. 
4,2175761576,Mon Jun 15 01:55:28 PDT 2009,NO_QUERY,teeshirtsdirect,"Good morning!  Now then, its monday morning, its early, it can mean only one thing... kettle on! Come on chaps, who's going to bring cake?"
4,2053490143,Sat Jun 06 04:44:27 PDT 2009,NO_QUERY,nicolay324,OMG 500 days of summer looks like a good movie can't wait  http://bit.ly/zLOoF
4,1686391285,Sun May 03 05:13:22 PDT 2009,NO_QUERY,sortingtrolley,@kellymhall BTW thx 4 sharing yr &amp; Hubby's photos - very cool  Crazy flares! Mauritius &amp; Maldives - wow jealous. Beautiful wedding too.
4,2000398517,Mon Jun 01 22:01:48 PDT 2009,NO_QUERY,PS1968,@Knot2serious KUDOS to your #museummonday !!! BRAVISIMO! 
4,1548672882,Fri Apr 17 21:37:26 PDT 2009,NO_QUERY,Listersmate,@BigPayLess Hey!! I checked out your website...I really liked the prices. 
0,1982479317,Sun May 31 11:17:27 PDT 2009,NO_QUERY,JonaticaGirl92,@selenagomez  Selly i`m begging you. please replay to me. you`ll make my day. please please   i love you sooooooo much!!!!!!!!!!!!!
4,1468556405,Tue Apr 07 02:23:42 PDT 2009,NO_QUERY,Moder101,Off to the bakery to buy yummy stuff 
0,2193068212,Tue Jun 16 07:57:13 PDT 2009,NO_QUERY,emmaluxton,@rachmurrayX I only hugged jess.  I saw her and go &quot;ITS JESS&quot; and we ran and hugged for ages.  so cute. damn i love her
4,2187414515,Mon Jun 15 20:14:50 PDT 2009,NO_QUERY,KIARA_BOO,@KEIAPOOH  because I can
4,1676971980,Fri May 01 23:55:47 PDT 2009,NO_QUERY,cooldogsites,Wow! We picked up a LOT of followers when I wasn't looking   Welcome!  Lots of cool doggy tweets 
4,2058382768,Sat Jun 06 14:49:50 PDT 2009,NO_QUERY,mrseb,"@hootyt Ah... wow, you did a little investigating I see "
4,1685810750,Sun May 03 02:12:04 PDT 2009,NO_QUERY,fazaza,"@Echo_of_Irony SIOBHAN! YOU DYED YOUR HAIR?! It was so lovely , though... although, I can picture you with that new colour quite clearly. "
0,1998420558,Mon Jun 01 18:31:10 PDT 2009,NO_QUERY,GottaLoveIt77,WOOT writing on thee car  ..with ugly colors  lol
0,1883233371,Fri May 22 08:13:22 PDT 2009,NO_QUERY,Attack_Kita,The nerves are coming now  !
0,2059057502,Sat Jun 06 16:09:44 PDT 2009,NO_QUERY,ddp21098,going to feed the dog 
4,2192291807,Tue Jun 16 06:48:48 PDT 2009,NO_QUERY,lovefabie,Good morning! 
0,2260791252,Sat Jun 20 19:46:43 PDT 2009,NO_QUERY,TrendyNess,@MsDesMarie I know  its horrible.. I was just changing cds and heard a good song (but its old) new songs get played out in like 2 days ha!
0,2297031072,Tue Jun 23 09:56:30 PDT 2009,NO_QUERY,pseudonymDK,"St. Hans Celebration today in Denmark. All over the country bonfires are being set ablaze, barbecues are lit...and I'm over here "
0,1548305883,Fri Apr 17 20:35:29 PDT 2009,NO_QUERY,ctran08,@RiskyBusinessMB You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami
4,2015796937,Wed Jun 03 05:32:09 PDT 2009,NO_QUERY,ferninus,@Panama_Dave Awesome! I'll check if I can make a preorder of it 
0,2063835390,Sun Jun 07 04:15:41 PDT 2009,NO_QUERY,batteredhaggis,@PantheraJ BOO  THAT SUCKS.
0,1565497213,Mon Apr 20 06:53:56 PDT 2009,NO_QUERY,dinidu,If getting fever again... 
0,2056067400,Sat Jun 06 10:28:01 PDT 2009,NO_QUERY,craziisweet05,@MrBoston757 I was then Justin woke me up crying he was hungry..again! Now I have to stay up for him 
4,2001818873,Tue Jun 02 02:10:50 PDT 2009,NO_QUERY,crazytwism,@thenewbnb This is one of the best jokes in that. Mainly at the M.Eastern folks! 
0,2254926942,Sat Jun 20 10:29:56 PDT 2009,NO_QUERY,ddharrison,"so tired still, i want to sleep! "
0,1685941607,Sun May 03 02:54:15 PDT 2009,NO_QUERY,inkgypsy,"@Werecat1 Yeah baby! But, um, anyone solvent? We aren't right now.  (Any $ donations are very welcome) "
4,2017817582,Wed Jun 03 09:00:00 PDT 2009,NO_QUERY,etrangle,"Cant wait 4 later. Going to take train with Sharleez to collect my passport. Just me n her. Then, we are going to book our Perth tickets! "
4,2000888242,Mon Jun 01 23:14:01 PDT 2009,NO_QUERY,deantrippe,Planning a post-SDCC trip to L.A. to scope out the awesome. 
4,1564235041,Mon Apr 20 02:28:19 PDT 2009,NO_QUERY,lavanya_jagan,@NPree too few right now to talk abt 
4,1985644691,Sun May 31 17:30:11 PDT 2009,NO_QUERY,Israel_Torres,"http://twitpic.com/6dg2r - @cps_rants oh sir, there was no doubt of your warning... not at all. I just wanted to see it  thanks!"
4,2009185882,Tue Jun 02 15:17:06 PDT 2009,NO_QUERY,arkadyrose,"I have *finally* caught up on DW/LJ/FB/Twitter/fora etc. Missed quite a bit online, but was thoroughly enjoying &quot;First Life&quot; offline. "
4,2046068040,Fri Jun 05 11:38:45 PDT 2009,NO_QUERY,NaythenCash,@Mrs_NotMyStyle lol.. you better be!  is it raining on your side?
0,2071126444,Sun Jun 07 18:52:45 PDT 2009,NO_QUERY,laurak23,Gonna cry...Remembering Natasha Richardson...and today is Liam Neeson's birthday. 
0,1823982944,Sat May 16 23:38:05 PDT 2009,NO_QUERY,sasagrrrl,@fii111 i miss you 
4,1573494531,Tue Apr 21 01:26:17 PDT 2009,NO_QUERY,nicolaquinn,"OMG the sea looks so gorgeous today, gently rippling and so clear. If it was 20 degrees warmer would be tempted to go for a swim "
4,2179850013,Mon Jun 15 09:40:10 PDT 2009,NO_QUERY,esmoger,it's almost 1 and tweetdeck hasn't locked up yet.. maybe the new version is going to work right 
0,2257755108,Sat Jun 20 14:50:28 PDT 2009,NO_QUERY,KCLOGAN,Please follow me people!! I need more followers! 
4,2049933111,Fri Jun 05 17:45:40 PDT 2009,NO_QUERY,browneydcutie,Goin 2 watch what not 2 wear 
4,1678977798,Sat May 02 08:13:27 PDT 2009,NO_QUERY,mattsbox,"Congratulations Linda and Helen on the purchase of your 2009 Pontiac G6 from me, Enjoy, have a wonderful trip to Colorado "
4,1556667529,Sat Apr 18 23:47:42 PDT 2009,NO_QUERY,Dutchrudder,"@xiape the most fun i'v had on 2 wheels, handles so good &amp; loves to wheelie,, sounds like thunder 2  http://twitpic.com/3l1ls"
0,2186144319,Mon Jun 15 18:25:11 PDT 2009,NO_QUERY,ClaireMcKenna1,Ow i hurt my hand 
4,2070704049,Sun Jun 07 18:09:27 PDT 2009,NO_QUERY,Quinion,@Mtn_Dew 24 cans of Game fuel  http://twitpic.com/6viru
0,2254980556,Sat Jun 20 10:34:47 PDT 2009,NO_QUERY,Emilyellis2,@kookoobananas I have to work 
4,1974269666,Sat May 30 12:47:03 PDT 2009,NO_QUERY,cobainlives,LAST DAY TODAY! HOPE U VOTE FOR iamstayingalive @ www.salaswildthoughts.blogspot.com THE POLL is at the bottom sidebar thanks! 
0,1675746831,Fri May 01 20:14:09 PDT 2009,NO_QUERY,tristanblaize,If i dont talk to you night&amp;sleeptight 
0,2053488288,Sat Jun 06 04:44:03 PDT 2009,NO_QUERY,wossquee,"Not only did I actually get a journalism job, I got a hot redheaded investigative reporter as my girlfriend. Too bad this is The Sims 3 "
4,1823013689,Sat May 16 20:54:46 PDT 2009,NO_QUERY,dorisanahi,Yee  i love youuu &lt;333
4,2052406728,Sat Jun 06 00:37:28 PDT 2009,NO_QUERY,jasonsbradshaw,@kidro5  paid the money 
4,1468712733,Tue Apr 07 03:19:01 PDT 2009,NO_QUERY,AcidmanCPT,@CapeTown ...and Cape Town station... 
4,1993665870,Mon Jun 01 10:44:29 PDT 2009,NO_QUERY,swiftquist,@xo_priincess_xo good luck on your presentation 
0,2057209231,Sat Jun 06 12:34:34 PDT 2009,NO_QUERY,MsStaceyK,@Moriba_TheKing LOL i'm sure it's not but she's not my cup of tea  I don't mess with gimmicks lol
0,2222401616,Thu Jun 18 06:55:58 PDT 2009,NO_QUERY,NeoplasmSix,"@andy_lamb Anything you want done baby, I do it naturally  "
4,1979932810,Sun May 31 05:04:36 PDT 2009,NO_QUERY,boreddeadcowboy,going to a BBQ tonight 
4,1984600263,Sun May 31 15:25:43 PDT 2009,NO_QUERY,NazyM,@que_day26 @Willie_Day26  jammin to put it on her!! Love this one! 
0,2012837943,Tue Jun 02 21:23:11 PDT 2009,NO_QUERY,iluvmycrushesx3,@scotty_mcc IFREAKINGMISSYOU&lt;333 
0,1690795526,Sun May 03 16:23:49 PDT 2009,NO_QUERY,good_heritage,7 days without seeing her makes 1 weak     ~Briana's Baby~
4,2176423980,Mon Jun 15 03:50:13 PDT 2009,NO_QUERY,fartingpen,@punkpolkadots ha ha ha ha ha!!! What's with the 1947 DP though??  naaiice!!
4,1967756725,Fri May 29 20:09:26 PDT 2009,NO_QUERY,mixdotfm,"@alostfishie no worries, Sham &amp; Jay will be up bright &amp; early! "
0,2194382503,Tue Jun 16 09:43:14 PDT 2009,NO_QUERY,joseminaya,I have to apologize to someone today 
4,2002930731,Tue Jun 02 05:30:15 PDT 2009,NO_QUERY,705hardy,The Hardy's be on that night tweetin' shtuff. XD teehee. 2 dayss. &lt;33 mwahaha. I'm on my wayy to school. 
4,1694744797,Mon May 04 03:57:37 PDT 2009,NO_QUERY,Kimberlou89,Is Going To Buy A Wacom Today ... Goood Times 
4,2014518734,Wed Jun 03 01:48:12 PDT 2009,NO_QUERY,bykimbo,@hillkath ~~wave~~ 
0,1992386020,Mon Jun 01 08:40:09 PDT 2009,NO_QUERY,Rawrrgasmic,@James_Waters Pissed off though 
0,1882031215,Fri May 22 06:05:28 PDT 2009,NO_QUERY,stacii1980,@TheMattEvers its p@=+'n down here (Liverpool)....  
4,1977717478,Sat May 30 21:33:13 PDT 2009,NO_QUERY,UnsceneMedia,@leungd thanks for the info man!  i'll definitely have to look into those for the future 
0,1553950320,Sat Apr 18 15:39:26 PDT 2009,NO_QUERY,keatonwest,loves spending saturday nights writing an english paper 
0,1694054239,Mon May 04 00:52:50 PDT 2009,NO_QUERY,aisyahkama,"@aeropama if that happen, mmg ecah sedeylah! everyone wants to leave me alone! got nothing except the 'internet life'. "
0,1679236529,Sat May 02 08:52:13 PDT 2009,NO_QUERY,edgehaedjr,@conartist4 That's what I said.  I'm sorry for canceling... for a second time. I can go on the 1st... but for 50% more. (915$USD/670ï¿½) :S
0,1970449700,Sat May 30 03:54:57 PDT 2009,NO_QUERY,hellokykykitty,I HATE IT HERE IN GERMANY! I wish I was back home in Cali! 
4,2051251479,Fri Jun 05 21:20:23 PDT 2009,NO_QUERY,OnyxWolf,@trent_reznor   That's truly excellent 
4,1985908490,Sun May 31 18:00:12 PDT 2009,NO_QUERY,andrea615,Moviee awardsssss 
4,1974118534,Sat May 30 12:28:44 PDT 2009,NO_QUERY,Julie_Jonez,New to Twitter. 
0,1989883784,Mon Jun 01 03:08:40 PDT 2009,NO_QUERY,LittleDaggers,Needs to do law summary!! Law =  
0,1693650126,Sun May 03 23:16:12 PDT 2009,NO_QUERY,hinshelm,@shasbe I took Monday for that very purpose. Except all the kids in the family will be here later 
4,1994166089,Mon Jun 01 11:31:01 PDT 2009,NO_QUERY,DSCMaeuschen,"Chips, chips, chips "
4,2176245218,Mon Jun 15 03:20:04 PDT 2009,NO_QUERY,AdeleHaze,@zilledefeu Sheriff's daughter FTW! 
4,2002116103,Tue Jun 02 03:11:42 PDT 2009,NO_QUERY,missclacla,with my beautiful cousin!!i love her!!a had a great week end at the beatch with her and she lunch all the day with me!!! 
0,2282474505,Mon Jun 22 11:24:56 PDT 2009,NO_QUERY,mtmcnicholl,Eeek do not turn over to the one show..bug week in ur kitchen  ughh
4,1974958683,Sat May 30 14:09:13 PDT 2009,NO_QUERY,slightsarcasm,I am very excited that Diversity won BGT. 
0,2049210562,Fri Jun 05 16:29:18 PDT 2009,NO_QUERY,andrewkeck,Hole 5: lost a fifth ball. down to 3 left. 
0,1751559557,Sat May 09 19:44:05 PDT 2009,NO_QUERY,dlazo13,"Hm... Beat freak Workshop In NY? I live in NY :p Boooo! It's on a Thursday, School Day "
4,2184461690,Mon Jun 15 15:56:49 PDT 2009,NO_QUERY,franalations,@michelle__kim ok I'm gonna see if we can't help you find it 
4,1971342306,Sat May 30 06:52:30 PDT 2009,NO_QUERY,jo_Z13,@dorianwright   you're my kind of funny
0,1967240567,Fri May 29 19:13:15 PDT 2009,NO_QUERY,texello,@mtmoore31  if you don't play  it will be ok
4,2067942184,Sun Jun 07 13:13:27 PDT 2009,NO_QUERY,ceciliamariem,@mcflyboards alrighttt thanks 
4,2176292634,Mon Jun 15 03:28:10 PDT 2009,NO_QUERY,Leexxiiee,Nothing better then toast for dinner 
4,1823970996,Sat May 16 23:35:35 PDT 2009,NO_QUERY,hirepasha,Hulu Rocks People!!!!! Cancel your cable 
4,2001666239,Tue Jun 02 01:39:13 PDT 2009,NO_QUERY,idanger09,infatuation 
4,1879950913,Thu May 21 23:37:51 PDT 2009,NO_QUERY,vegaspens,DJ Dax - The one who had the mad skills at school tonight! Check him out!  http://www.myspace.com/daxlewin
0,2014369328,Wed Jun 03 01:18:06 PDT 2009,NO_QUERY,Solitude12,"Sleep tiems! Darn, not 8 hours anymore.... "
0,1998764290,Mon Jun 01 19:05:13 PDT 2009,NO_QUERY,jayIam,Waiting to Exhale is on! But damn I missed Angela Bassett part 
4,2014256481,Wed Jun 03 00:56:29 PDT 2009,NO_QUERY,lalitha0211,Smile with me and the world will smile with u 
4,1957457091,Fri May 29 00:33:39 PDT 2009,NO_QUERY,LinkedMedia,"@TwttBlogs Who is doing your SEO setup? You want discrete Titles for each of your pages that reflect content, not your name "
0,1992018671,Mon Jun 01 08:03:40 PDT 2009,NO_QUERY,Heyitsberna,I need 2 plan &amp; save 4 future trips since my broke ass can't afford anything this summer! 
0,1751284804,Sat May 09 19:05:31 PDT 2009,NO_QUERY,Jencheer16,I have a headache 
4,2052599042,Sat Jun 06 01:17:49 PDT 2009,NO_QUERY,lakezter,@ananyah how's ur morning ? 
4,1991296273,Mon Jun 01 06:46:41 PDT 2009,NO_QUERY,naturallymaid,@smilinggreenmom we are going to see it this afternoon. I don't think I will wear the 3D glasses! 
0,2015883727,Wed Jun 03 05:43:41 PDT 2009,NO_QUERY,gamegirl2168,1st case of H1N1 in my state just 2 school districts over from my son's. Not fun. 
0,2065220440,Sun Jun 07 08:08:59 PDT 2009,NO_QUERY,irish04beauty,good morning...one more day until work...2 days til its been a year 
0,2283078397,Mon Jun 22 12:10:32 PDT 2009,NO_QUERY,ShawnaZ7,"Work with such pain in spine, hips and feet. Tough to do. "
4,1978297917,Sat May 30 22:57:28 PDT 2009,NO_QUERY,caiopwns,Me tooooooooo   I have your headphones
4,2071773885,Sun Jun 07 19:54:27 PDT 2009,NO_QUERY,SloaneJB,@CameronAllStar I have  a question.. is your RD take over at 3 pacific time or central time? 
0,2226004991,Thu Jun 18 11:24:55 PDT 2009,NO_QUERY,jazzt,@JulieandJulia it doesn't work for me 
4,1752321835,Sat May 09 21:36:32 PDT 2009,NO_QUERY,nemonemesis,Im liking escape the fate alot tonight.  excited for ESTK      NemoNemesis 
0,1976747476,Sat May 30 18:57:04 PDT 2009,NO_QUERY,effedparkslope,@robblatt @theambershow: so sorry to miss the soiree! Hope it's a blast [i'm home with a stomach ache  ]
0,1678492629,Sat May 02 06:52:59 PDT 2009,NO_QUERY,audioriot,"Beautiful day here in London, and what am I doing today? Sitting indoors .. "
0,1753060109,Sat May 09 23:58:59 PDT 2009,NO_QUERY,abhiram,@rorschach_xxx Poor Mavs. And Yao's out  Makes the Lakers' job easier. #Pity
0,1996312528,Mon Jun 01 14:52:36 PDT 2009,NO_QUERY,KarisRae,is missing @AlanRenfroe so much  ouch.
4,1835231186,Mon May 18 05:29:17 PDT 2009,NO_QUERY,mags_place,"@carli_chick Yes, thanks Carli, I'm good.   was just reading back on you convo..is @jswash the real Joe Swash?"
4,1974660465,Sat May 30 13:35:13 PDT 2009,NO_QUERY,wtfitsalltaken,...almost fforgot.... Twitter me bi-otch! (sounds dirty) 
4,1880700997,Fri May 22 02:11:10 PDT 2009,NO_QUERY,lozz,@lyndons Hmmm.... that sounds like a bachelor's cookbook 
0,1759048767,Sun May 10 18:20:41 PDT 2009,NO_QUERY,magxdog,"@MAMAxfuryx but I lova lova you long time! Happy Mothers Day, not bad mothers day "
4,1557402536,Sun Apr 19 03:54:01 PDT 2009,NO_QUERY,cranberries1,enjoy GIAN @wudzy   lazy day today though I need to do homework!! Had a really good day yesterday 
0,2249468014,Fri Jun 19 22:23:14 PDT 2009,NO_QUERY,sunnibear,"my mind is tired, my body isn't.  le sigh.  finally going to watch the series finale of pushing daisies...i'll probably cry.  "
4,1827405399,Sun May 17 10:38:29 PDT 2009,NO_QUERY,coreyrangel,@PauldeCabDriver smile for the camera! 
4,1996396935,Mon Jun 01 15:00:58 PDT 2009,NO_QUERY,AmyC93,"Applying the aftersun after a lovely day sunbathing, followed by the immense water fight at her mates "
4,2067014996,Sun Jun 07 11:35:33 PDT 2009,NO_QUERY,LOLauren,Liking windows 7 so far so i'm going to install and play the Sims 3 and play it to pass the time away 
0,1975005396,Sat May 30 14:14:59 PDT 2009,NO_QUERY,Rufus_ShinRa,"@MakerOfShadows Yeah, that's just... rotten.  Why is it that for one to win the other must be stomped on?? Sheesh."
0,2243580213,Fri Jun 19 13:37:55 PDT 2009,NO_QUERY,TeresaJimenez,I wish I was able to actually enjoy ACTUAL acai berries....sadly I don't get that pleasure 
4,2011566599,Tue Jun 02 19:13:15 PDT 2009,NO_QUERY,RobCometX,@MrTeagan Thanks bub! You are pretty ok yourself. 
4,2018926538,Wed Jun 03 10:43:40 PDT 2009,NO_QUERY,tartanangel91,Getting packed for london tomorrow! VIP Britney concert 
0,1975444415,Sat May 30 15:10:13 PDT 2009,NO_QUERY,Starrgirrl_ox,Mcfly dvd was AMAZING!! but im too frigging warm! and my foot hurts cos i jammed it in the car door earlier! 
4,1883056957,Fri May 22 07:56:16 PDT 2009,NO_QUERY,Vanessa1477,"Ready for the long weekend...a little bit of relaxing w/ family, a little bit of packing, &amp; a little bit of going out with the girls "
4,2002246261,Tue Jun 02 03:37:43 PDT 2009,NO_QUERY,jensthiel,"More wind, more sun, more fun "
4,1972130016,Sat May 30 08:37:15 PDT 2009,NO_QUERY,DsBabyGirl,@ddubsbostongirl Ur gonna help me find sumthin to wear for Camden....it won't cost u a dime 
4,1990192067,Mon Jun 01 04:09:46 PDT 2009,NO_QUERY,ediamond13,@SusanCha awe Sean's bday is in 10 days so you either share the same bday or a day before/after depending when you wrote that 
4,1974135586,Sat May 30 12:30:45 PDT 2009,NO_QUERY,NYBabe,"I was completely a Flawless girl tonight, but Diversity, Shaheen and Stavros have converted me  If SuBo wins I'll be gutted, its a fix!"
4,2182023789,Mon Jun 15 12:37:02 PDT 2009,NO_QUERY,lade_shiine,found the new chatroom 
4,1991969833,Mon Jun 01 07:58:51 PDT 2009,NO_QUERY,jennyrocks,@patricewilding new orleans f'n RULES.  we need to go sometime 
0,2244719705,Fri Jun 19 15:07:22 PDT 2009,NO_QUERY,savethewabbit,v busy day tomorrow. starting to feel extremely anxious for the exam 
0,2208863703,Wed Jun 17 09:43:25 PDT 2009,NO_QUERY,ms_pelli,"@RyanOmega OMG, those traits in ur article could be me.  But I consider myself far from &quot;angelic.&quot;  "
0,2053827803,Sat Jun 06 05:49:19 PDT 2009,NO_QUERY,BonesCrazy24,Grr 24 is coming out the 19th October on DVD and Bones is coming out the 26th! That's a long time to wait 
0,1999685162,Mon Jun 01 20:38:42 PDT 2009,NO_QUERY,StephanieMcFly,@tommcfly Can you say Hola Mexicanas please please?? juust wanna say that not is hard Â¬Â¬  you forget the mexican fans 
0,2057853818,Sat Jun 06 13:47:19 PDT 2009,NO_QUERY,michaeljung,Finishing the #abdntweetup with Terminator Salvation at the vue 2145 screening. Alone  see it in good quality now 
4,1834296809,Mon May 18 02:23:25 PDT 2009,NO_QUERY,Stu_D0gg,@soamazing0425 haha if you not a bossbitch Stu Deezy most likely #snailtrail you lmmfao. Goodnight momma. till next time  x
0,2231433754,Thu Jun 18 18:32:27 PDT 2009,NO_QUERY,sparkplug_,@shallwemosh I hope @Ryan_Stead misses Surry too  because I miss our incredible bonds we had asking you about the weather
4,1982247091,Sun May 31 10:49:35 PDT 2009,NO_QUERY,destinyhope92,@x3Lovebug just eating chips  and bored too :| what time is it there?
4,1981340625,Sun May 31 08:57:00 PDT 2009,NO_QUERY,TidyCat,"@mjjaaska please. when the question involves chocolate, the answer is *always* 'yes' "
4,1836064646,Mon May 18 07:18:07 PDT 2009,NO_QUERY,CynthiaY29,@RockingtheRobin aww it's a kitty pretty blue eyes 
4,1833718368,Mon May 18 00:12:57 PDT 2009,NO_QUERY,tns_fan,@alisonbartlet hey awesome tegan and sara fan! follow the official twitter page @theteganandsara  the one you're following is fan made
0,2054465024,Sat Jun 06 07:24:44 PDT 2009,NO_QUERY,rmssnowdrop,@qutequte I hope you get better soon!  Flu is crappy 
4,2052791100,Sat Jun 06 02:02:11 PDT 2009,NO_QUERY,EarthLifeInst,@LivingJoyDotNet it was meant to sound funny  .. ty for recommend of our website ! so sweet of u !
4,1795045230,Thu May 14 07:03:21 PDT 2009,NO_QUERY,awpoordidi,Good morning twitterworld! 5 more days till the love OF my life comes home! YAY!!! even the rain cant damper this mood 
0,1972504812,Sat May 30 09:21:03 PDT 2009,NO_QUERY,J8K6R,Oooh noo... I shouldn't have gotten drunk last night head hurts and stories beyond stories I'm sure 
4,2068555637,Sun Jun 07 14:17:05 PDT 2009,NO_QUERY,astonwest,@WichitaCindy That always works too. 
0,2252060592,Sat Jun 20 05:20:53 PDT 2009,NO_QUERY,BBgoodtoM,@LaLaaLouise Haha! awesome xD i'm good but i'm tired of the rain 
4,2061281128,Sat Jun 06 20:32:38 PDT 2009,NO_QUERY,NeonHope,@CassetteKids looking forward to seeing you guys play @ the lily show tomorrow 
4,2182023315,Mon Jun 15 12:37:00 PDT 2009,NO_QUERY,NewMoneyZay,@JoiDlove wat seems 2 bothering u Joi I'm here 
0,2219070671,Wed Jun 17 23:43:58 PDT 2009,NO_QUERY,brionyjayne,@DonnieWahlberg - So sad you guys aren't making it to Australia anymore 
0,2195921394,Tue Jun 16 11:47:07 PDT 2009,NO_QUERY,fallen_angel84,just hangin around and waiting for him to come back from hong kong - bored and sad 
0,1555816346,Sat Apr 18 20:46:32 PDT 2009,NO_QUERY,TiffyLaw,@RaymondZhuo No no but it is really dummmmbbb 
4,2052408515,Sat Jun 06 00:37:52 PDT 2009,NO_QUERY,GBlancLaine,Great stuff this wk: my bike ride in the wild on Sun.; Obama's speech in Cairo; last episode of Lost 3; Lakers 1st win; my wife's smile 
4,2177145910,Mon Jun 15 05:32:38 PDT 2009,NO_QUERY,hollieasiegel,@marcelleturner: cool and thank you--you are the first to reply. might be too early for the twitterverse. 
0,2207470867,Wed Jun 17 07:58:55 PDT 2009,NO_QUERY,samiq,time for some midnight grocery shopping as my fridge is empty and I am starving... haven't eat properly in more than 36h 
4,1967509861,Fri May 29 19:42:47 PDT 2009,NO_QUERY,tk4721,"@i_stacey Winter gets my vote every time too, so 'winterbabe' sounds like a good thing to be  good to know I am not alone wanting it cool."
4,1558023873,Sun Apr 19 06:59:12 PDT 2009,NO_QUERY,NINO1,"I got evidence, I got confidence, I'm a conqueror, I know that I'll win.. watch out family..   big hugs"
4,1827485191,Sun May 17 10:48:38 PDT 2009,NO_QUERY,paige_mobley,@TateWilliamson ha I didn't! I'm going to tan instead 
0,2257927732,Sat Jun 20 15:07:00 PDT 2009,NO_QUERY,Mashie93,@TTHappy ALEEE I DONT WANT THE MOCKS TO BEGIN!... 
4,1980264937,Sun May 31 06:13:35 PDT 2009,NO_QUERY,frcallie,My phone got this sick over the air update  I'm in love
4,2184554724,Mon Jun 15 16:04:50 PDT 2009,NO_QUERY,fifthand56th,@HurricaneMe Hello! Sorry for the delayed response... how are you doing? 
